Date,DIA,INDU,Divisor
2011-10-06,111.09,11123.33,0.14748072
2011-10-07,111.02,11103.1,0.14748072
2011-10-10,114.21,11433.18,0.14748072
2011-10-11,114.01,11416.3,0.14748072
2011-10-12,114.99,11518.85,0.14748072
2011-10-13,114.66,11478.13,0.14748072
2011-10-14,116.34,11644.5,0.14748072
2011-10-17,113.9,11397,0.14748072
2011-10-18,115.51,11577.05,0.14748072
2011-10-19,114.95,11504.62,0.14748072
2011-10-20,115.33,11541.78,0.14748072
2011-10-21,117.85,11808.79,0.14748072
2011-10-24,118.88,11913.62,0.14748072
2011-10-25,116.79,11706.62,0.14748072
2011-10-26,118.41,11869.04,0.14748072
2011-10-27,121.9,12208.55,0.14748072
2011-10-28,122.04,12231.11,0.14748072
2011-10-31,119.34,11955.01,0.14748072
2011-11-01,116.38,11657.96,0.14748072
2011-11-02,118.13,11836.04,0.14748072
2011-11-03,120.19,12044.47,0.14748072
2011-11-04,119.6,11983.24,0.14748072
2011-11-07,120.45,12068.39,0.14748072
2011-11-08,121.59,12170.18,0.14748072
2011-11-09,117.69,11780.94,0.14748072
2011-11-10,118.89,11893.79,0.14748072
2011-11-11,121.53,12153.7,0.14748072
2011-11-14,120.71,12078.98,0.14748072
2011-11-15,120.87,12096.16,0.14748072
2011-11-16,119.1,11905.59,0.14748072
2011-11-17,117.83,11770.73,0.14748072
2011-11-18,117.73,11796.16,0.14748072
2011-11-21,115.16,11547.31,0.14748072
2011-11-22,114.74,11493.72,0.14748072
2011-11-23,112.33,11257.55,0.14748072
2011-11-25,112.14,11231.78,0.14748072
2011-11-28,115.1,11523.01,0.14748072
2011-11-29,115.56,11555.63,0.14748072
2011-11-30,120.19,12045.68,0.14748072
2011-12-01,120.13,12020.03,0.14748072
2011-12-02,120.06,12019.42,0.14748072
2011-12-05,120.95,12097.83,0.14748072
2011-12-06,121.39,12150.13,0.14748072
2011-12-07,122.07,12196.4,0.14748072
2011-12-08,119.94,11997.7,0.14748072
2011-12-09,121.78,12184.26,0.14748072
2011-12-12,120.24,12021.39,0.14748072
2011-12-13,119.51,11954.94,0.14748072
2011-12-14,118.32,11823.48,0.14748072
2011-12-15,118.81,11868.81,0.14748072
2011-12-16,118.22,11866.39,0.14748072
2011-12-19,117.36,11766.26,0.14748072
2011-12-20,120.68,12103.58,0.14748072
2011-12-21,120.81,12107.74,0.14748072
2011-12-22,121.53,12169.65,0.14748072
2011-12-23,122.63,12294,0.14748072
2011-12-27,122.67,12291.35,0.14748072
2011-12-28,121.25,12151.41,0.14748072
2011-12-29,122.52,12287.04,0.14748072
2011-12-30,121.85,12217.56,0.14748072
2012-01-03,123.63,12397.38,0.14748072
2012-01-04,123.97,12418.42,0.14748072
2012-01-05,123.95,12415.7,0.14748072
2012-01-06,123.53,12359.92,0.14748072
2012-01-09,123.66,12392.69,0.14748072
2012-01-10,124.38,12462.47,0.14748072
2012-01-11,124.29,12449.45,0.14748072
2012-01-12,124.53,12471.02,0.14748072
2012-01-13,124.16,12422.1,0.14748072
2012-01-17,124.62,12482.07,0.14748072
2012-01-18,125.62,12578.95,0.14748072
2012-01-19,126.17,12623.98,0.14748072
2012-01-20,126.96,12720.5,0.14748072
2012-01-23,126.81,12708.82,0.14748072
2012-01-24,126.43,12675.8,0.14748072
2012-01-25,127.25,12756.96,0.14748072
2012-01-26,127.06,12734.63,0.14748072
2012-01-27,126.45,12660.46,0.14748072
2012-01-30,126.23,12653.72,0.14748072
2012-01-31,126.07,12632.91,0.14748072
2012-02-01,126.91,12716.46,0.14748072
2012-02-02,126.84,12705.41,0.14748072
2012-02-03,128.37,12862.23,0.14748072
2012-02-06,128.12,12845.13,0.14748072
2012-02-07,128.51,12878.2,0.14748072
2012-02-08,128.71,12883.95,0.14748072
2012-02-09,128.76,12890.46,0.14748072
2012-02-10,127.85,12801.23,0.14748072
2012-02-13,128.59,12874.04,0.14748072
2012-02-14,128.66,12878.28,0.14748072
2012-02-15,127.86,12780.95,0.14748072
2012-02-16,129.07,12904.08,0.14748072
2012-02-17,129.23,12949.87,0.14748072
2012-02-21,129.35,12965.69,0.14748072
2012-02-22,129.14,12938.67,0.14748072
2012-02-23,129.58,12984.69,0.14748072
2012-02-24,129.62,12982.95,0.14748072
2012-02-27,129.66,12981.51,0.14748072
2012-02-28,129.86,13005.12,0.14748072
2012-02-29,129.29,12952.07,0.14748072
2012-03-01,129.57,12980.3,0.14748072
2012-03-02,129.55,12977.57,0.14748072
2012-03-05,129.42,12962.81,0.14748072
2012-03-06,127.45,12759.15,0.14748072
2012-03-07,128.23,12837.33,0.14748072
2012-03-08,128.92,12907.94,0.14748072
2012-03-09,129.15,12922,0.14748072
2012-03-12,129.46,12959.71,0.14748072
2012-03-13,131.68,13177.68,0.14748072
2012-03-14,131.88,13194.1,0.14748072
2012-03-15,132.41,13252.76,0.14748072
2012-03-16,132.05,13232.62,0.14748072
2012-03-19,132.07,13239.13,0.14748072
2012-03-20,131.38,13170.19,0.14748072
2012-03-21,130.99,13124.62,0.14748072
2012-03-22,130.17,13046.14,0.14748072
2012-03-23,130.6,13080.73,0.14748072
2012-03-26,132.09,13241.63,0.14748072
2012-03-27,131.67,13197.73,0.14748072
2012-03-28,130.98,13126.2,0.14748072
2012-03-29,131.13,13145.82,0.14748072
2012-03-30,131.8,13212.04,0.14748072
2012-04-02,132.3,13264.49,0.14748072
2012-04-03,131.67,13199.55,0.14748072
2012-04-04,130.51,13074.75,0.14748072
2012-04-05,130.39,13060.1,0.14748072
2012-04-09,129.12,12929.59,0.14748072
2012-04-10,127.01,12715.93,0.14748072
2012-04-11,127.85,12805.39,0.14748072
2012-04-12,129.72,12986.58,0.14748072
2012-04-13,128.4,12849.59,0.14748072
2012-04-16,129.07,12921.41,0.14748072
2012-04-17,130.94,13115.54,0.14748072
2012-04-18,130.15,13032.75,0.14748072
2012-04-19,129.54,12964.1,0.14748072
2012-04-20,129.98,13029.26,0.14748072
2012-04-23,129.02,12927.17,0.14748072
2012-04-24,129.72,13001.56,0.14748072
2012-04-25,130.64,13090.7,0.14748072
2012-04-26,131.85,13204.62,0.14748072
2012-04-27,132,13228.31,0.14748072
2012-04-30,131.8,13213.63,0.14748072
2012-05-01,132.53,13279.32,0.14748072
2012-05-02,132.4,13268.57,0.14748072
2012-05-03,131.81,13206.59,0.14748072
2012-05-04,130.09,13038.27,0.14748072
2012-05-07,129.84,13008.53,0.14748072
2012-05-08,129.08,12932.09,0.14748072
2012-05-09,128.34,12835.06,0.14748072
2012-05-10,128.44,12855.04,0.14748072
2012-05-11,128.18,12820.6,0.14748072
2012-05-14,126.95,12695.35,0.14748072
2012-05-15,126.31,12632,0.14748072
2012-05-16,126.18,12598.55,0.14748072
2012-05-17,124.57,12442.49,0.14748072
2012-05-18,123.31,12369.38,0.14748072
2012-05-21,124.81,12504.48,0.14748072
2012-05-22,124.83,12502.81,0.14748072
2012-05-23,124.71,12496.15,0.14748072
2012-05-24,125.12,12529.75,0.14748072
2012-05-25,124.26,12454.83,0.14748072
2012-05-29,125.6,12580.69,0.14748072
2012-05-30,123.99,12419.86,0.14748072
2012-05-31,123.7,12393.45,0.14748072
